author,authorLabel,birthDate,deathDate,awardLabel,sitelink
http://www.wikidata.org/entity/Q5958697,Kaulak,1862-12-22T00:00:00Z,1933-09-13T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Kaulak
http://www.wikidata.org/entity/Q5484131,Francisco A. de Icaza,1863-02-02T00:00:00Z,1925-05-28T00:00:00Z,doctorado honoris causa por la Universidad Nacional Autónoma de México,https://es.wikipedia.org/wiki/Francisco_A._de_Icaza
http://www.wikidata.org/entity/Q5484131,Francisco A. de Icaza,1863-02-02T00:00:00Z,1925-05-28T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Francisco_A._de_Icaza
http://www.wikidata.org/entity/Q3327610,Manuel Lugris Freire,1863-02-11T00:00:00Z,1940-02-15T00:00:00Z,Día de las Letras Gallegas,https://es.wikipedia.org/wiki/Manuel_Lugr%C3%ADs
http://www.wikidata.org/entity/Q250975,Álvaro Figueroa y Torres,1863-05-09T00:00:00Z,1950-10-11T00:00:00Z,Hijo Adoptivo de Guadalajara,https://es.wikipedia.org/wiki/Conde_de_Romanones
http://www.wikidata.org/entity/Q11921830,Fernando Agulló y Vidal,1863-09-12T00:00:00Z,1933-07-02T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Fernando_Agull%C3%B3_Vidal
http://www.wikidata.org/entity/Q9069841,Roberto Castrovido,1864-01-01T00:00:00Z,1941-01-01T00:00:00Z,Banda de la orden de la República,https://es.wikipedia.org/wiki/Roberto_Castrovido
http://www.wikidata.org/entity/Q5882901,Gonzalo Cámara Zavala,1864-01-28T00:00:00Z,1967-11-28T00:00:00Z,Encomienda de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Gonzalo_C%C3%A1mara_Zavala
http://www.wikidata.org/entity/Q5858006,Feliciano Candau Pizarro,1864-05-08T00:00:00Z,2000-01-01T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Feliciano_Candau_Pizarro
http://www.wikidata.org/entity/Q3396889,Eladio Rodríguez,1864-07-27T00:00:00Z,1949-04-14T00:00:00Z,Día de las Letras Gallegas,https://es.wikipedia.org/wiki/Eladio_Rodr%C3%ADguez
http://www.wikidata.org/entity/Q185085,Miguel de Unamuno,1864-09-29T00:00:00Z,1936-12-31T00:00:00Z,doctorado honoris causa por la Universidad de Grenoble,https://es.wikipedia.org/wiki/Miguel_de_Unamuno
http://www.wikidata.org/entity/Q185085,Miguel de Unamuno,1864-09-29T00:00:00Z,1936-12-31T00:00:00Z,Hijo Adoptivo de Salamanca,https://es.wikipedia.org/wiki/Miguel_de_Unamuno
http://www.wikidata.org/entity/Q185085,Miguel de Unamuno,1864-09-29T00:00:00Z,1936-12-31T00:00:00Z,doctor honoris causa por la Universidad de Salamanca,https://es.wikipedia.org/wiki/Miguel_de_Unamuno
http://www.wikidata.org/entity/Q5707454,Arturo Reyes,1864-09-29T00:00:00Z,1913-06-17T00:00:00Z,Premio Fastenrath,https://es.wikipedia.org/wiki/Arturo_Reyes
http://www.wikidata.org/entity/Q113482688,José Antonio de Barreda Miranda,1864-11-15T00:00:00Z,1924-06-22T00:00:00Z,Caballero de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Jos%C3%A9_Barreda_Miranda
http://www.wikidata.org/entity/Q113482688,José Antonio de Barreda Miranda,1864-11-15T00:00:00Z,1924-06-22T00:00:00Z,Real y Militar Orden de San Hermenegildo,https://es.wikipedia.org/wiki/Jos%C3%A9_Barreda_Miranda
http://www.wikidata.org/entity/Q113482688,José Antonio de Barreda Miranda,1864-11-15T00:00:00Z,1924-06-22T00:00:00Z,Cruces del Mérito Naval,https://es.wikipedia.org/wiki/Jos%C3%A9_Barreda_Miranda
http://www.wikidata.org/entity/Q4487,Federico Gamboa,1864-12-22T00:00:00Z,1939-08-15T00:00:00Z,doctorado honoris causa por la Universidad Nacional Autónoma de México,https://es.wikipedia.org/wiki/Federico_Gamboa
http://www.wikidata.org/entity/Q4487,Federico Gamboa,1864-12-22T00:00:00Z,1939-08-15T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Federico_Gamboa
http://www.wikidata.org/entity/Q9027830,Manuel González Zeledón,1864-12-24T00:00:00Z,1936-05-29T00:00:00Z,Benemérito de la Patria,https://es.wikipedia.org/wiki/Manuel_Gonz%C3%A1lez_Zeled%C3%B3n
http://www.wikidata.org/entity/Q17364362,Cristóbal Jiménez Encina,1865-01-01T00:00:00Z,1956-03-08T00:00:00Z,Medalla de Oro al Mérito en el Trabajo,https://es.wikipedia.org/wiki/Crist%C3%B3bal_Jim%C3%A9nez_Encina
http://www.wikidata.org/entity/Q6172830,Álvaro López Núñez,1865-06-02T00:00:00Z,1936-09-30T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/%C3%81lvaro_L%C3%B3pez_N%C3%BA%C3%B1ez
http://www.wikidata.org/entity/Q3660056,Carlos Fernández Shaw,1865-09-23T00:00:00Z,1911-06-07T00:00:00Z,Premio Fastenrath,https://es.wikipedia.org/wiki/Carlos_Fern%C3%A1ndez_Shaw
http://www.wikidata.org/entity/Q11690626,Manuel Lago González,1865-10-25T00:00:00Z,1925-03-18T00:00:00Z,Día de las Letras Gallegas,https://es.wikipedia.org/wiki/Manuel_Lago_Gonz%C3%A1lez
http://www.wikidata.org/entity/Q20020214,Rafael Spínola,1866-01-01T00:00:00Z,1901-10-04T00:00:00Z,Gran Oficial de la Orden El Sol del Perú,https://es.wikipedia.org/wiki/Rafael_Sp%C3%ADnola
http://www.wikidata.org/entity/Q20020214,Rafael Spínola,1866-01-01T00:00:00Z,1901-10-04T00:00:00Z,Gran Cruz de la Orden El Sol del Perú,https://es.wikipedia.org/wiki/Rafael_Sp%C3%ADnola
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,doctor honoris causa de la Universidad de París,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,Premio de la lengua francesa,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,doctorado honoris causa por la Universidad de Burdeos,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,doctorado honoris causa por la Universidad Nacional Autónoma de México,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,Miembro de la Academia Estadounidense de las Artes y las Ciencias,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,doctor honoris causa por la Universidad de Columbia,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,doctor honoris causa por la universidad de Cambridge,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,Order of the White Lion 4th Class,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,Caballero Gran Cruz de la Orden de la Corona de Italia,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,Oficial de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,Cruces del Mérito Naval,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q425592,Rafael Altamira,1866-02-10T00:00:00Z,1951-06-01T00:00:00Z,Orden de Leopoldo II,https://es.wikipedia.org/wiki/Rafael_Altamira
http://www.wikidata.org/entity/Q83184,Jacinto Benavente,1866-08-12T00:00:00Z,1954-07-14T00:00:00Z,premio Mariano de Cavia,https://es.wikipedia.org/wiki/Jacinto_Benavente
http://www.wikidata.org/entity/Q83184,Jacinto Benavente,1866-08-12T00:00:00Z,1954-07-14T00:00:00Z,Hijo Predilecto de Madrid,https://es.wikipedia.org/wiki/Jacinto_Benavente
http://www.wikidata.org/entity/Q83184,Jacinto Benavente,1866-08-12T00:00:00Z,1954-07-14T00:00:00Z,Medalla de Oro al Mérito en el Trabajo,https://es.wikipedia.org/wiki/Jacinto_Benavente
http://www.wikidata.org/entity/Q83184,Jacinto Benavente,1866-08-12T00:00:00Z,1954-07-14T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Jacinto_Benavente
http://www.wikidata.org/entity/Q83184,Jacinto Benavente,1866-08-12T00:00:00Z,1954-07-14T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Jacinto_Benavente
http://www.wikidata.org/entity/Q83184,Jacinto Benavente,1866-08-12T00:00:00Z,1954-07-14T00:00:00Z,Medalla al Mérito en el Trabajo,https://es.wikipedia.org/wiki/Jacinto_Benavente
http://www.wikidata.org/entity/Q83184,Jacinto Benavente,1866-08-12T00:00:00Z,1954-07-14T00:00:00Z,Premio Nobel de Literatura,https://es.wikipedia.org/wiki/Jacinto_Benavente
http://www.wikidata.org/entity/Q3322361,Prudenci Bertrana,1867-01-19T00:00:00Z,1941-11-21T00:00:00Z,Premi Concepció Rabell,https://es.wikipedia.org/wiki/Prudenci_Bertrana
http://www.wikidata.org/entity/Q3322361,Prudenci Bertrana,1867-01-19T00:00:00Z,1941-11-21T00:00:00Z,Premio Joan Crexells,https://es.wikipedia.org/wiki/Prudenci_Bertrana
http://www.wikidata.org/entity/Q5573986,Pelayo Quintero Atauri,1867-06-26T00:00:00Z,1946-10-27T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Pelayo_Quintero_Atauri
http://www.wikidata.org/entity/Q379785,Pompeu Fabra,1868-02-20T00:00:00Z,1948-12-25T00:00:00Z,doctor honoris causa por la Universidad de Toulouse,https://es.wikipedia.org/wiki/Pompeu_Fabra
http://www.wikidata.org/entity/Q10274023,Ernest Martinenche,1869-01-01T00:00:00Z,1941-01-01T00:00:00Z,Premio Marcelin Guérin,https://es.wikipedia.org/wiki/Ernest_Martinenche
http://www.wikidata.org/entity/Q10274023,Ernest Martinenche,1869-01-01T00:00:00Z,1941-01-01T00:00:00Z,premio Sobrier-Arnould,https://es.wikipedia.org/wiki/Ernest_Martinenche
http://www.wikidata.org/entity/Q10274023,Ernest Martinenche,1869-01-01T00:00:00Z,1941-01-01T00:00:00Z,Oficial de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Ernest_Martinenche
http://www.wikidata.org/entity/Q10274023,Ernest Martinenche,1869-01-01T00:00:00Z,1941-01-01T00:00:00Z,Premio Guizot,https://es.wikipedia.org/wiki/Ernest_Martinenche
http://www.wikidata.org/entity/Q8201659,Antonio Royo Villanova,1869-06-12T00:00:00Z,1958-11-07T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Antonio_Royo_Villanova
http://www.wikidata.org/entity/Q16943413,Antoni Navarro i Grauger,1869-09-12T00:00:00Z,1936-12-26T00:00:00Z,Premio Dolors Monserdà,
http://www.wikidata.org/entity/Q16943413,Antoni Navarro i Grauger,1869-09-12T00:00:00Z,1936-12-26T00:00:00Z,Mestre en Gay Saber,
http://www.wikidata.org/entity/Q11928763,Josep Maria Tous i Maroto,1870-01-01T00:00:00Z,1949-01-01T00:00:00Z,Mestre en Gay Saber,
http://www.wikidata.org/entity/Q18521875,Severino Aznar,1870-02-10T00:00:00Z,1959-11-19T00:00:00Z,Medalla de Oro al Mérito en el Trabajo,https://es.wikipedia.org/wiki/Severino_Aznar
http://www.wikidata.org/entity/Q18521875,Severino Aznar,1870-02-10T00:00:00Z,1959-11-19T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Severino_Aznar
http://www.wikidata.org/entity/Q18521875,Severino Aznar,1870-02-10T00:00:00Z,1959-11-19T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Severino_Aznar
http://www.wikidata.org/entity/Q18521875,Severino Aznar,1870-02-10T00:00:00Z,1959-11-19T00:00:00Z,Medalla al Mérito en el Trabajo,https://es.wikipedia.org/wiki/Severino_Aznar
http://www.wikidata.org/entity/Q18521875,Severino Aznar,1870-02-10T00:00:00Z,1959-11-19T00:00:00Z,Orden de San Silvestre,https://es.wikipedia.org/wiki/Severino_Aznar
http://www.wikidata.org/entity/Q7412017,Samuel Lillo,1870-02-13T00:00:00Z,1958-10-19T00:00:00Z,Premio Nacional de Literatura,https://es.wikipedia.org/wiki/Samuel_Lillo
http://www.wikidata.org/entity/Q2394494,Manuel Gómez-Moreno,1870-02-21T00:00:00Z,1970-06-07T00:00:00Z,Q121537149,https://es.wikipedia.org/wiki/Manuel_G%C3%B3mez-Moreno
http://www.wikidata.org/entity/Q2394494,Manuel Gómez-Moreno,1870-02-21T00:00:00Z,1970-06-07T00:00:00Z,honorary doctorate of the University of Glasgow,https://es.wikipedia.org/wiki/Manuel_G%C3%B3mez-Moreno
http://www.wikidata.org/entity/Q2394494,Manuel Gómez-Moreno,1870-02-21T00:00:00Z,1970-06-07T00:00:00Z,doctor honoris causa por la Universidad de Santiago de Compostela,https://es.wikipedia.org/wiki/Manuel_G%C3%B3mez-Moreno
http://www.wikidata.org/entity/Q2394494,Manuel Gómez-Moreno,1870-02-21T00:00:00Z,1970-06-07T00:00:00Z,Doctor honoris causa por la Universidad de Oxford,https://es.wikipedia.org/wiki/Manuel_G%C3%B3mez-Moreno
http://www.wikidata.org/entity/Q2394494,Manuel Gómez-Moreno,1870-02-21T00:00:00Z,1970-06-07T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Manuel_G%C3%B3mez-Moreno
http://www.wikidata.org/entity/Q2394494,Manuel Gómez-Moreno,1870-02-21T00:00:00Z,1970-06-07T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Manuel_G%C3%B3mez-Moreno
http://www.wikidata.org/entity/Q2394494,Manuel Gómez-Moreno,1870-02-21T00:00:00Z,1970-06-07T00:00:00Z,Medalla al Mérito en el Trabajo,https://es.wikipedia.org/wiki/Manuel_G%C3%B3mez-Moreno
http://www.wikidata.org/entity/Q1619108,Alejandro Pérez Lugín,1870-02-22T00:00:00Z,1926-09-05T00:00:00Z,Premio Fastenrath,https://es.wikipedia.org/wiki/Alejandro_P%C3%A9rez_Lug%C3%ADn
http://www.wikidata.org/entity/Q23000806,Calixto Valverde y Valverde,1870-03-01T00:00:00Z,1941-03-25T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Calixto_Valverde
http://www.wikidata.org/entity/Q23000806,Calixto Valverde y Valverde,1870-03-01T00:00:00Z,1941-03-25T00:00:00Z,Gran Cruz de la Orden Civil del Mérito Agrícola,https://es.wikipedia.org/wiki/Calixto_Valverde
http://www.wikidata.org/entity/Q4785964,Archer Milton Huntington,1870-03-10T00:00:00Z,1955-12-11T00:00:00Z,doctor honoris causa por la Universidad Complutense de Madrid,https://es.wikipedia.org/wiki/Archer_Milton_Huntington
http://www.wikidata.org/entity/Q4785964,Archer Milton Huntington,1870-03-10T00:00:00Z,1955-12-11T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Archer_Milton_Huntington
http://www.wikidata.org/entity/Q4785964,Archer Milton Huntington,1870-03-10T00:00:00Z,1955-12-11T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Archer_Milton_Huntington
http://www.wikidata.org/entity/Q4785964,Archer Milton Huntington,1870-03-10T00:00:00Z,1955-12-11T00:00:00Z,Samuel Finley Breese Morse Medal,https://es.wikipedia.org/wiki/Archer_Milton_Huntington
http://www.wikidata.org/entity/Q5667614,Alfredo Cazabán Laguna,1870-04-13T00:00:00Z,1931-01-14T00:00:00Z,Hijo Adoptivo de Jaén,https://es.wikipedia.org/wiki/Alfredo_Cazab%C3%A1n_Laguna
http://www.wikidata.org/entity/Q5667614,Alfredo Cazabán Laguna,1870-04-13T00:00:00Z,1931-01-14T00:00:00Z,Hijo Predilecto de Úbeda,https://es.wikipedia.org/wiki/Alfredo_Cazab%C3%A1n_Laguna
http://www.wikidata.org/entity/Q5667614,Alfredo Cazabán Laguna,1870-04-13T00:00:00Z,1931-01-14T00:00:00Z,Caballero de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Alfredo_Cazab%C3%A1n_Laguna
http://www.wikidata.org/entity/Q5665576,Alejandro Venegas,1870-05-29T00:00:00Z,1922-01-01T00:00:00Z,Beca Guggenheim,https://es.wikipedia.org/wiki/Alejandro_Venegas
http://www.wikidata.org/entity/Q11031854,Nicolás de las Alas Pumariño,1870-11-29T00:00:00Z,1935-07-04T00:00:00Z,Gran Cruz de la Orden Civil del Mérito Agrícola,https://es.wikipedia.org/wiki/Nicanor_de_las_Alas_Pumari%C3%B1o
http://www.wikidata.org/entity/Q16599596,Mariano Domínguez Berrueta,1871-01-01T00:00:00Z,1956-01-01T00:00:00Z,Hijo Adoptivo de León,https://es.wikipedia.org/wiki/Mariano_Dom%C3%ADnguez_Berrueta
http://www.wikidata.org/entity/Q2013966,Eduardo López-Chávarri,1871-01-29T00:00:00Z,1970-10-28T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Eduardo_L%C3%B3pez-Ch%C3%A1varri
http://www.wikidata.org/entity/Q19938881,Ricardo Burguete,1871-02-03T00:00:00Z,1937-03-31T00:00:00Z,Gran Cruz del Mérito Militar con distintivo blanco,https://es.wikipedia.org/wiki/Ricardo_Burguete
http://www.wikidata.org/entity/Q19938881,Ricardo Burguete,1871-02-03T00:00:00Z,1937-03-31T00:00:00Z,Gran Cruz de la Orden de San Hermenegildo,https://es.wikipedia.org/wiki/Ricardo_Burguete
http://www.wikidata.org/entity/Q3189826,Julio de Urquijo,1871-04-03T00:00:00Z,1950-10-30T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Julio_de_Urquijo
http://www.wikidata.org/entity/Q5639502,Víctor Espinós Moltó,1871-04-06T00:00:00Z,1948-07-21T00:00:00Z,Concurso Nacional de Literatura,https://es.wikipedia.org/wiki/V%C3%ADctor_Espin%C3%B3s
http://www.wikidata.org/entity/Q5639502,Víctor Espinós Moltó,1871-04-06T00:00:00Z,1948-07-21T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/V%C3%ADctor_Espin%C3%B3s
http://www.wikidata.org/entity/Q5639502,Víctor Espinós Moltó,1871-04-06T00:00:00Z,1948-07-21T00:00:00Z,Medalla al Mérito en el Trabajo,https://es.wikipedia.org/wiki/V%C3%ADctor_Espin%C3%B3s
http://www.wikidata.org/entity/Q43258,Enrique González Martínez,1871-04-13T00:00:00Z,1952-02-19T00:00:00Z,doctorado honoris causa por la Universidad Nacional Autónoma de México,https://es.wikipedia.org/wiki/Enrique_Gonz%C3%A1lez_Mart%C3%ADnez
http://www.wikidata.org/entity/Q2713951,Miguel Asín Palacios,1871-07-05T00:00:00Z,1944-08-12T00:00:00Z,Corresponding Fellow of the Medieval Academy of America,https://es.wikipedia.org/wiki/Miguel_As%C3%ADn_Palacios
http://www.wikidata.org/entity/Q2713951,Miguel Asín Palacios,1871-07-05T00:00:00Z,1944-08-12T00:00:00Z,Miembro de la Academia Estadounidense de las Artes y las Ciencias,https://es.wikipedia.org/wiki/Miguel_As%C3%ADn_Palacios
http://www.wikidata.org/entity/Q2713951,Miguel Asín Palacios,1871-07-05T00:00:00Z,1944-08-12T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Miguel_As%C3%ADn_Palacios
http://www.wikidata.org/entity/Q3813814,Ignasi Iglesias,1871-08-19T00:00:00Z,1928-10-09T00:00:00Z,Caballero de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Ignasi_Iglesias
http://www.wikidata.org/entity/Q5751333,Carlos Pereyra,1871-11-03T00:00:00Z,1942-06-29T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Carlos_Pereyra
http://www.wikidata.org/entity/Q27987800,Eduardo Luis del Palacio,1872-05-19T00:00:00Z,1969-04-01T00:00:00Z,Premio Fastenrath,https://es.wikipedia.org/wiki/Eduardo_Luis_del_Palacio
http://www.wikidata.org/entity/Q1891718,Manuel Siurot,1872-12-01T00:00:00Z,1940-02-27T00:00:00Z,premio Mariano de Cavia,https://es.wikipedia.org/wiki/Manuel_Siurot
http://www.wikidata.org/entity/Q20100666,Francisco Gómez del Campillo,1873-01-01T00:00:00Z,1945-01-01T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Francisco_G%C3%B3mez_del_Campillo
http://www.wikidata.org/entity/Q20100666,Francisco Gómez del Campillo,1873-01-01T00:00:00Z,1945-01-01T00:00:00Z,Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Francisco_G%C3%B3mez_del_Campillo
http://www.wikidata.org/entity/Q355676,Mariano Azuela,1873-01-01T00:00:00Z,1952-03-01T00:00:00Z,Premio Nacional de Ciencias Aplicadas y Tecnológicas de Chile,https://es.wikipedia.org/wiki/Mariano_Azuela
http://www.wikidata.org/entity/Q355676,Mariano Azuela,1873-01-01T00:00:00Z,1952-03-01T00:00:00Z,Premio Nacional de Ciencias y Artes,https://es.wikipedia.org/wiki/Mariano_Azuela
http://www.wikidata.org/entity/Q6793624,Mauricio López-Roberts,1873-01-23T00:00:00Z,1940-02-18T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Mauricio_L%C3%B3pez-Roberts
http://www.wikidata.org/entity/Q6793624,Mauricio López-Roberts,1873-01-23T00:00:00Z,1940-02-18T00:00:00Z,Premio Fastenrath,https://es.wikipedia.org/wiki/Mauricio_L%C3%B3pez-Roberts
http://www.wikidata.org/entity/Q3054691,Enrique Larreta,1873-03-04T00:00:00Z,1961-07-06T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Enrique_Larreta
http://www.wikidata.org/entity/Q17612370,Benjamín Fernández y Medina,1873-03-31T00:00:00Z,1960-07-28T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Benjam%C3%ADn_Fern%C3%A1ndez_y_Medina
http://www.wikidata.org/entity/Q28061978,Emilio Rodríguez Mendoza,1873-05-04T00:00:00Z,1960-12-11T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Emilio_Rodr%C3%ADguez_Mendoza
http://www.wikidata.org/entity/Q28061978,Emilio Rodríguez Mendoza,1873-05-04T00:00:00Z,1960-12-11T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Emilio_Rodr%C3%ADguez_Mendoza
http://www.wikidata.org/entity/Q2881761,José María Salaverría,1873-05-08T00:00:00Z,1940-03-28T00:00:00Z,premio Mariano de Cavia,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Salaverr%C3%ADa
http://www.wikidata.org/entity/Q443403,Azorín,1873-06-08T00:00:00Z,1967-03-04T00:00:00Z,Hijo Adoptivo de Alicante,https://es.wikipedia.org/wiki/Azor%C3%ADn
http://www.wikidata.org/entity/Q443403,Azorín,1873-06-08T00:00:00Z,1967-03-04T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Azor%C3%ADn
http://www.wikidata.org/entity/Q443403,Azorín,1873-06-08T00:00:00Z,1967-03-04T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Azor%C3%ADn
http://www.wikidata.org/entity/Q443403,Azorín,1873-06-08T00:00:00Z,1967-03-04T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Azor%C3%ADn
http://www.wikidata.org/entity/Q3776457,Luis Alberto de Herrera,1873-07-22T00:00:00Z,1959-04-08T00:00:00Z,Honorary Knight Grand Cross of the Order of the British Empire,https://es.wikipedia.org/wiki/Luis_Alberto_de_Herrera
http://www.wikidata.org/entity/Q3776457,Luis Alberto de Herrera,1873-07-22T00:00:00Z,1959-04-08T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Luis_Alberto_de_Herrera
http://www.wikidata.org/entity/Q562621,Dámaso Berenguer,1873-08-04T00:00:00Z,1953-05-19T00:00:00Z,Gran Cruz del Mérito Militar con distintivo rojo,https://es.wikipedia.org/wiki/D%C3%A1maso_Berenguer
http://www.wikidata.org/entity/Q562621,Dámaso Berenguer,1873-08-04T00:00:00Z,1953-05-19T00:00:00Z,Gran Cruz de la Orden de San Hermenegildo,https://es.wikipedia.org/wiki/D%C3%A1maso_Berenguer
http://www.wikidata.org/entity/Q562621,Dámaso Berenguer,1873-08-04T00:00:00Z,1953-05-19T00:00:00Z,Orden Militar de María Cristina,https://es.wikipedia.org/wiki/D%C3%A1maso_Berenguer
http://www.wikidata.org/entity/Q3773338,Gabriel Alomar,1873-10-07T00:00:00Z,1941-08-07T00:00:00Z,hijo ilustre,https://es.wikipedia.org/wiki/Gabriel_Alomar
http://www.wikidata.org/entity/Q5945149,José Rocamora,1874-01-01T00:00:00Z,1936-01-16T00:00:00Z,Orden de Cristo,https://es.wikipedia.org/wiki/Jos%C3%A9_Rocamora
http://www.wikidata.org/entity/Q5945149,José Rocamora,1874-01-01T00:00:00Z,1936-01-16T00:00:00Z,Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Jos%C3%A9_Rocamora
http://www.wikidata.org/entity/Q5945149,José Rocamora,1874-01-01T00:00:00Z,1936-01-16T00:00:00Z,Cruces del Mérito Militar,https://es.wikipedia.org/wiki/Jos%C3%A9_Rocamora
http://www.wikidata.org/entity/Q188875,Leopoldo Lugones,1874-06-13T00:00:00Z,1938-02-18T00:00:00Z,Premio Nacional de Literatura,https://es.wikipedia.org/wiki/Leopoldo_Lugones
http://www.wikidata.org/entity/Q964668,Joseph Klausner,1874-08-14T00:00:00Z,1958-10-27T00:00:00Z,ciudadano honorario de Jerusalén,https://es.wikipedia.org/wiki/Joseph_Klausner
